,Lemma,Tag
55861,leping,
55862,tagamaa,
55863,kaitsepolitsei,
55864,peastaap,
55865,.,
55866,olema,
55867,toekam,
55868,võima,
55869,avalikult,
55870,",",
55871,huvi,
55872,avalikustamine,
55873,.,
55874,olema,
55875,eraviisiline,
55876,pidi,
55877,isegi,
55878,meiepoolne,
55879,ametlik,
55880,",",
55881,põhjal,
55882,Mart Laar,PER
55883,tema,
55884,nõunik,
55885,aasta,
55886,klaarima,
55887,vahekord,
55888,taas,ORG
55889,nüüd,
55890,see,
55891,juba,
55892,aeg,
55893,kaduma,
55894,kes,
55895,",",
55896,tohtima,
55897,?,
55898,Einseln,PER
55899,hinnang,
55900,tagasi,
55901,Einseln,PER
55902,riigikogu,ORG
55903,esinema,
55904,et,
55905,keskkoolilõpetaja,
55906,suutma,
55907,parem,
55908,.,
55909,hävitav,
55910,.,
55911,vaatamata,
55912,arvama,
55913,et,
55914,Einseln,PER
55915,oma,
55916,mööda,
55917,kui,
55918,uuriv,
55919,olema,
55920,küsitlema,
55921,mina,
55922,kes,
55923,oma,
55924,meeskond,
55925,asi,
55926,leping,
55927,7.,
55928,1993,
55929,kuni,
55930,august,
55931,vastutama,
55932,ees,
55933,siis,
55934,vastama,
55935,tasand,
55936,eks,
55937,ja,
55938,vastama,
55939,eest,
55940,nõnda,
55941,mina,
55942,isiklikult,
55943,mingisugune,
55944,leping,
55945,vastutamine,
55946,ei,
55947,",",
55948,ega,
55949,.,
55950,.,
55951,olema,
55952,asi,
55953,aasta,
55954,pool,
55955,rahvusvaheline,
55956,taust,
55957,meenutama,
55958,vene,
55959,(,
55960,Jeltsin,PER
55961,Kozõrev,PER
55962,Gratshov,PER
55963,Hasbulatov,PER
55964,),
55965,mina,
55966,internatsionalist,
55967,kaugeleminev,
55968,ja,
55969,süstemaatiline,
55970,.,
55971,ju,
55972,Eesti vabariik,LOC
55973,aeg,
55974,vaid,
55975,Rumeenia,LOC
55976,kalashnikov,
55977,võõras,
55978,olema,
55979,kui,
55980,.,
55981,olukord,
55982,",",
55983,absoluutselt,
55984,keegi,
55985,",",
55986,Iisrael,LOC
55987,olema,
55988,Eesti,LOC
55989,müüma,
55990,isegi,
55991,ja,
55992,kasutamine,
55993,mina,
55994,Vene,LOC
55995,poliitiline,
55996,tõttu,
55997,raskus,
55998,tehing,
55999,teadlik,
56000,president,
56001,ka,
56002,riigikaitsekomisjon,
56003,.,
56004,täpselt,
56005,asi,
56006,informeerima,
56007,ja,
56008,.,
56009,soov,
56010,lääs,
56011,välispoliitiline,
56012,",",
56013,",",
56014,ostma,
56015,lääs,
56016,just,
56017,riik,
56018,kes,
56019,taga,
56020,supervõim,
56021,USA,LOC
56022,ei,
56023,märkama,
56024,kusagil,
56025,",",
56026,tegelema,
56027,.,
56028,signaal,
56029,kuulumine,
56030,olema,
56031,raske,
56032,.,
56033,hakkama,
56034,palju,
56035,nii,
56036,NATO,ORG
56037,mujal,
56038,mina,
56039,meeskond,
56040,",",
56041,see,
56042,huvitama,
56043,olema,
56044,:,
56045,),
56046,Ülo Kaevats,PER
56047,Eesti entsüklopeedia,ORG
56048,",",
56049,ex,
56050,võtma,
56051,läbirääkimine,
56052,;,
56053,),
56054,Jaan Manitski,PER
56055,endine,
56056,EV,LOC
56057,ja,
56058,rahaline,
56059,tulemus,
56060,miljonär,
56061,kes,
56062,tehing,
56063,ja,
56064,külg,
56065,3,
56066,kaitsejõud peastaap,ORG
56067,Ants Laaneots,PER
56068,kes,
56069,tehniline,
56070,ja,
56071,mõni,
56072,kolleeg,
56073,õigustatult,
56074,relvahull,
56075,4,
56076,allakirjutanu,
56077,kaitseminister,
56078,Rootsi,LOC
56079,kapten,
56080,ülikool,
56081,ajalooprofessor,
56082,Saksamaa,LOC
56083,seega,
56084,puudus,
56085,mina,
56086,ei,
56087,.,
56088,tehing,
56089,nii,
56090,et,
56091,mina,
56092,riik,
56093,poolt,
56094,selgitama,
56095,),
56096,huvipakkuv,
56097,ja,
56098,hind,
56099,turg,
56100,2,
56101,Iisrael,LOC
56102,maine,
56103,tema,
56104,.,
56105,laskma,
56106,tehing,
56107,taust,
56108,tõepoolest,
56109,tellima,
56110,komplekt,
56111,neli,
56112,(,
56113,osaliselt,
56114,siseministeerium,
56115,täisvarustus,
56116,eelis,
56117,olema,
56118,.,
56119,siinkohal,
56120,argument,
56121,1,
56122,mina,
56123,relvastus,
56124,tähtsus,
56125,haakuma,
56126,;,
56127,),
56128,koostöö,
56129,partner,
56130,igapäevane,
56131,;,
56132,),
56133,olnud,
56134,hapravõitu,
56135,kallis,
56136,raiskama,
56137,uus,
56138,otsimine,
56139,uus,
56140,läbirääkimine,
56141,4,
56142,suur,
56143,maksumus,
56144,alati,
56145,soodne,
56146,nii,
56147,ka,
56148,.,
56149,taktika,
56150,õige,
56151,olema,
56152,olu,
56153,Iisrael riik,LOC
56154,andma,
56155,tingimus,
56156,soodne,
56157,ehkki,
56158,pärast,
56159,süvenemine,
56160,pikk,
56161,painav,
56162,nii,
56163,Helsingi,LOC
56164,Tallinn,LOC
56165,ega,
56166,leping,
56167,olema,
56168,alla,
56169,.,
56170,ju,
56171,usutav,
56172,et,
56173,mina,
56174,Eesti vabariik,LOC
56175,tema,
56176,huvi,
56177,.,
56178,tehing,
56179,kohta,
56180,mitte,
56181,",",
56182,esimene,
56183,relv,
56184,",",
56185,valitsus,
56186,siiski,
56187,koos,
56188,üsna,
56189,riigikogu,
56190,.,
56191,ka,
56192,ikka,
56193,veenduma,
56194,et,
56195,selline,
56196,taktika,
56197,andma,
56198,ja,
56199,ainuõige,
56200,see,
56201,tulema,
56202,peaminister,
56203,riigikaitse,
56204,huvi,
56205,tõepoolest,
56206,kuid,
56207,mina,
56208,rikkuma,
56209,võima,
56210,",",
56211,tegutsema,
56212,või,
56213,.,
56214,kindel,
56215,",",
56216,tegutsema,
56217,Eesti vabariik,LOC
56218,.,
56219,tegutsema,
56220,ei,
56221,.,
56222,aga,
56223,mina,
56224,ja,
56225,TAAS,ORG
56226,juhtuma,
56227,olema,
56228,lugu,
56229,olema,
56230,asi,
56231,eemaldama,
56232,see,
56233,ei,
56234,.,
56235,Eesti,LOC
56236,saatma,
56237,Strasbourg,LOC
56238,Riivo Sinijärv,PER
56239,eile,
56240,pressikonverents,
56241,et,
56242,institutsioon,
56243,kohta,
56244,Strasbourg,LOC
56245,kooskõla,
56246,",",
56247,ja,
56248,vahel,
56249,mina,
56250,tahtma,
56251,küsimus,
56252,peaminister,
56253,panema,
56254,kui,
56255,naasma,
56256,siis,
56257,loodetavasti,
56258,küsimus,
56259,istung,
56260,otsustama,
56261,lisama,
56262,.,
56263,pressiosakond,
56264,Eesti Päevaleht,ORG
56265,et,
56266,määramine,
56267,Strasbourg,LOC
56268,president,
56269,.,
56270,kandidaat,
56271,puuduma,
56272,informatsioon,
56273,president,
56274,Indrek Treufeldt,PER
56275,pidama,
56276,",",
56277,suursaadik,
56278,olema,
56279,otsustama,
56280,kuid,
56281,puuduma,
56282,õhtu,
56283,kohta,
56284,andmed,
56285,Euroopa nõukogu parlamentaarne assamblee,ORG
56286,Eesti,LOC
56287,juht,
56288,Andra Veidemann,PER
56289,esmaspäev,
56290,president,
56291,Lennart Meri,PER
56292,kohtumine,
56293,üks,
56294,kõne,
56295,võimalik,
56296,nimetamine,
56297,Strasbourg,LOC
56298,ütlema,
56299,Veidemann,PER
56300,Eesti Päevaleht,ORG
56301,Eesti,LOC
56302,olema,
56303,volitus,
56304,Strasbourg,LOC
56305,see,
56306,kohtumine,
56307,",",
56308,põhimõtteliselt,
56309,olema,
56310,veel,
56311,",",
56312,Veidemann,PER
56313,kas,
56314,Eesti,LOC
56315,looma,
56316,institutsioon,
56317,pidama,
56318,olema,
56319,oktoober,
56320,",",
56321,suursaadik,
56322,amet,
56323,november,
56324,nentima,
56325,juht,
56326,november,
56327,Euroopa Nõukogu,ORG
56328,Taani,LOC
56329,ase-eesistuja,
56330,Eesti,LOC
56331,järgmine,
56332,tulev,
56333,maa,
56334,maa,
56335,Eesti,LOC
56336,ka,
56337,komitee,
56338,kus,
56339,esindama,
56340,kõrval,
56341,istung,
56342,aeg,
56343,suursaadik,
56344,mitte,
56345,asjur,
56346,Veidemann,PER
56347,",",
56348,Kadriorg,ORG
56349,olnud,
56350,all,
56351,suursaadik,
56352,",",
56353,see,
56354,et,
56355,poolt,
56356,olema,
56357,käima,
56358,kandidaat,
56359,tema,
56360,sama,
56361,et,
56362,valik,
56363,äärmiselt,
56364,.,
56365,ülimalt,
56366,",",
56367,Strasbourg,LOC
56368,tark,
56369,",",
56370,delegatsioon,
56371,.,
56372,Eesti,LOC
56373,praegu,
56374,Euroopa nõukogu,ORG
56375,asjur,
56376,Tõnu Miller,PER
56377,Aili,PER
56378,Sandre,PER
56379,Eesti,LOC
56380,Venemaa,LOC
56381,pidama,
56382,sama,
56383,Eesti,LOC
56384,Venemaa,LOC
56385,jätkama,
56386,poliitika,
56387,kinnitama,
56388,Riivo Sinijärv,PER
56389,kommenteerima,
56390,Moskva,LOC
56391,Komsomolskaja Pravda,ORG
56392,Venemaa,LOC
56393,põhiprintsiip,
56394,ajaleht,
56395,vene,LOC
56396,projekt,
56397,",",
56398,kui,
56399,NATO,ORG
56400,Balt riik,LOC
56401,liige,
56402,",",
56403,Venemaa,LOC
56404,vägi,
56405,Eesti,LOC
56406,Läti,LOC
56407,Leedu,LOC
56408,.,
56409,NATO,ORG
56410,see,
56411,tahes,
56412,takistama,
56413,käsitlema,
56414,Venemaa,LOC
56415,kui,
56416,tuumasõda,
56417,.,
56418,sõna,
56419,tegemine,
56420,vene kaitseuuring instituut,ORG
56421,Shurikov,PER
56422,.,
56423,olema,
56424,tegema,
56425,kui,
56426,võtma,
56427,märkima,
56428,Sinijärv,PER
56429,valitsus,
56430,.,
56431,lisama,
56432,et,
56433,Vene,LOC
56434,poliitik,
56435,selline,
56436,arvamus,
56437,.,
56438,märkima,
56439,et,
56440,Eesti,LOC
56441,suhe,
56442,Venemaa,LOC
56443,tähelepanelik,
56444,jätkama,
56445,",",
56446,olema,
56447,juba,
56448,sügis,
56449,.,
56450,Sinijärv,PER
56451,olema,
56452,Venemaa,LOC
56453,avaldus,
56454,Venemaa,LOC
56455,toimuv,
56456,.,
56457,Sinijärv,PER
56458,uskuma,
56459,et,
56460,Eesti,LOC
56461,NATO,ORG
56462,suhtes,
56463,tegema,
56464,olema,
56465,NATO,ORG
56466,partnerlus,
56467,nimel,
56468,ja,
56469,see,
56470,jätkama,
56471,ootama,
56472,NATO,ORG
56473,delegatsioon,
56474,Eesti,LOC
56475,",",
56476,tema,
56477,euroreformiminister,
56478,Endel Lippmaa,PER
56479,ei,
56480,niisugune,
56481,Venemaa,LOC
56482,Eesti,LOC
56483,Euroopa Liidu,ORG
56484,NATO,ORG
56485,.,
56486,avaldus,
56487,lausa,
56488,kingitus,
56489,sest,
56490,Eesti,LOC
56491,NATO,ORG
56492,",",
56493,Lippmaa,PER
56494,mina,
56495,NATO,ORG
56496,olema,
56497,selline,
56498,aina,
56499,.,
56500,sõna,
56501,Venemaa,LOC
56502,avaldus,
56503,NATO,ORG
56504,et,
56505,ühendus,
56506,Euroopa,LOC
56507,vajalik,
56508,Leedu,LOC
56509,kantsler,
56510,Albinas Janushka,PER
56511,olema,
56512,Venemaa,LOC
56513,viima,
56514,vägi,
56515,Balt riik,LOC
56516,tema,
56517,NATO,ORG
56518,mõeldud,
56519,Lääne-Euroobas,LOC
56520,NATO,ORG
56521,Venemaa,LOC
56522,lääneriik,
56523,",",
56524,Baltimaa,LOC
56525,erinevalt,
56526,Lääne-Euroobas Venemaa,LOC
56527,valdkond,
56528,et,
56529,balti riik,LOC
56530,iseseisev,
56531,võima,
56532,valla,
56533,",",
56534,Janushka,PER
56535,BNS,ORG
56536,riigikogu,ORG
56537,esimees,
56538,Eino Tamm,PER
56539,Balt riik,LOC
56540,Vene kindralstaap,LOC
56541,väga,
56542,tendents,
56543,kahetsusväärne,
56544,.,
56545,võima,
56546,ohtlik,
56547,",",
56548,jätkuma,
56549,Venemaa,LOC
56550,poliitiline,
56551,",",
56552,Tamm,PER
56553,BNS,ORG
56554,tema,
56555,uskuma,
56556,et,
56557,Vene,LOC
56558,olema,
56559,juba,
56560,kiitma,
56561,kuid,
56562,töötama,
56563,Vene,LOC
56564,kabinetivaikus,
56565,kümme,
56566,ettepanek,
56567,märkima,
56568,Tamm,PER
56569,väliskomisjon,
56570,sõna,
56571,mingi,
56572,",",
56573,Venemaa,LOC
56574,taastama,
56575,NSV Liidu,LOC
56576,.,
56577,mina,
56578,uskuma,
56579,et,
56580,Venemaa,LOC
56581,oma,
56582,Baltikum,LOC
56583,",",
56584,Tamm,PER
56585,tema,
56586,",",
56587,see,
56588,Venemaa,LOC
56589,poliitika,
56590,tegema,
56591,NATO,ORG
56592,jõuline,
56593,.,
56594,Kärt karpa,PER
56595,koer,
56596,abitu,
56597,Jaanus,PER
56598,Piirsalu,PER
56599,Tartu,LOC
56600,koer,
56601,tänavu,
56602,Lõuna-Eest,LOC
56603,juba,
56604,metskits,
56605,kes,
56606,koor,
56607,jalg,
56608,ei,
56609,koer,
56610,ära,
56611,.,
56612,kits,
56613,praegu,
56614,kerge,
56615,",",
56616,ütlema,
56617,Lõuna-Eest keskkonnainspektsioon,ORG
56618,Endel Visnapuu,PER
56619,tema,
56620,veristama,
56621,kõvakskülmunud,
56622,jalg,
56623,meeter,
56624,lumi,
56625,tema,
56626,vererida,
56627,“,
56628,peale,
56629,kits,
56630,see,
56631,",",
56632,olema,
56633,murdma,
56634,”,
56635,Visnapuu,PER
56636,keskkonnakaitsja,
56637,peremees,
56638,kes,
56639,oma,
56640,vabalt,
56641,ringi,
56642,.,
56643,Visnapuu,PER
56644,pidama,
56645,karistama,
56646,koer,
56647,hoidev,
56648,.,
56649,Valga,LOC
56650,koer,
56651,maha,
56652,äärelinn,
56653,kuhu,
56654,olema,
56655,juurde,
56656,saama,
56657,.,
56658,kits,
56659,päästma,
56660,inimene,
56661,",",
56662,koer,
56663,kett,
56664,",",
56665,ütlema,
56666,Visnapuu,PER
56667,Võru halduskohus,ORG
56668,Varstu,LOC
56669,elama,
56670,Vello Rajala,PER
56671,kroon,
56672,eest,
56673,et,
56674,tema,
56675,suur,
56676,murdma,
56677,päev,
56678,maha,
56679,kitseründamine,
56680,peale,
56681,",",
56682,laskma,
56683,koer,
56684,.,
56685,kits,
56686,enam,
56687,päästma,
56688,sest,
56689,kõri,
56690,läbi,
56691,",",
56692,märkima,
56693,Visnapuu,PER
56694,tiine,
56695,tapmine,
56696,ootama,
56697,peremees,
56698,trahv,
56699,Visnapuu,PER
56700,",",
56701,kõige,
56702,aeg,
56703,kits,
56704,",",
56705,päike,
56706,lumekoorik,
56707,.,
56708,BNS,ORG
56709,Venemaa,LOC
56710,karistama,
56711,Eesti,LOC
56712,vastus,
56713,küüditaja,
56714,Eesti,LOC
56715,Vene välisministeerium,ORG
56716,karistama,
56717,ainult,
56718,",",
56719,ka,
56720,.,
56721,Eesti kaitsepolitsei,ORG
56722,Eesti,LOC
56723,ei,
56724,.,
56725,Vene,LOC
56726,Vassili Beskov,PER
56727,eestlane,
56728,osalemine,
56729,",",
56730,Vene välisministeerium,ORG
56731,esindaja,
56732,Vladimir Rahmanin,PER
56733,et,
56734,süüasi,
56735,olema,
56736,vältima,
56737,ja,
56738,.,
56739,esitama,
56740,ülemkohus,
56741,Eesti merelaevandus,ORG
56742,EML,ORG
56743,esitama,
56744,22.,
56745,Soome ülemkohus,ORG
56746,Helsingi ringkonnakohus,ORG
56747,Soome,LOC
56748,ametiühing,
56749,Eesti,LOC
56750,suhtes,
56751,lõpetama,
56752,“,
56753,Soome ülemkohus,ORG
56754,peatamine,
56755,põhihagi,
56756,lõpp,
56757,”,
56758,EML,ORG
56759,Viktor Palmet,PER
56760,BNS,ORG
56761,analüütik,
56762,Paul Goble,PER
56763,Tartu,LOC
56764,president,
56765,Lennart Meri,PER
56766,pühendama,
56767,konverents,
56768,märts,
56769,Tartu Ülikool,ORG
56770,Raadio Vaba Euroopa,ORG
56771,Raadio Vabadus,ORG
56772,Paul Goble,PER
56773,pilt,
56774,",",
56775,olema,
56776,Meri,PER
56777,sõber,
56778,varasem,
56779,USA,LOC
56780,kandideerima,
56781,Bob Dole,PER
56782,osutuma,
56783,.,
56784,Eesti Päevaleht,ORG
56785,ka,
56786,pressiesindaja,
56787,Epp Alatalu,PER
56788,ebatäpne,
56789,pärast,
56790,leht,
56791,Lennart Meri,PER
56792,sünnipäev,
56793,artikkel,
56794,küüditamine,
56795,Neverovski,PER
56796,suvi,
56797,.,
56798,Pärnu maakohus,ORG
56799,saama,
56800,suvi,
56801,kohtupidamine,
56802,kuritegu,
56803,Mihhail Neverovsk,PER
56804,",",
56805,tema,
56806,paranema,
56807,.,
56808,algama,
56809,tõenäosus,
56810,.,
56811,registreerima,
56812,Aleksander Nevski kogudus,ORG
56813,Eesti siseministeerium,ORG
56814,Moskva,LOC
56815,kogu,
56816,Venemaa,LOC
56817,Aleksius II,PER
56818,alune,
56819,otse,
56820,alluv,
56821,Vene Õigeusukirik Aleksander Nevski kogudus,ORG
56822,",",
56823,siseministeerium,
56824,.,
56825,vaimulik,
56826,eestseisja,
56827,Moskva patriarhaat,ORG
56828,Eesti,LOC
56829,patriarh,
56830,Aleksius II,PER
56831,Jelissei,PER
56832,välistudeng,
56833,õppemaks,
56834,valitsus,
56835,eile,
56836,oma,
56837,määrus,
56838,riigiülikool,
56839,kehtestamine,
56840,.,
56841,tühistama,
56842,sest,
56843,keskel,
56844,Eesti,LOC
56845,muudatus,
56846,mis,
56847,erinevus,
56848,seisnema,
56849,muutmine,
56850,ütlema,
56851,pressiesindaja,
56852,palju,
56853,puhkama,
56854,kulul,
56855,palju,
56856,valimine,
56857,taha,
56858,eksriigikogulane,
56859,enne,
56860,tööleasumine,
56861,ja,
56862,ise,
56863,ette,
56864,endine,
56865,kõrge,
56866,maksma,
56867,riigikogu,
56868,liige,
56869,õigus,
56870,kuni,
56871,jooksul,
56872,Eesti,LOC
56873,keskmine,
56874,suurune,
56875,juht,
56876,kui,
56877,ei,
56878,.,
56879,eksriigikogulane,
56880,töökoht,
56881,olema,
56882,neli,
56883,palk,
56884,kompenseerima,
56885,tema,
56886,.,
56887,Ignar Fjuk,PER
56888,kuuldus,
56889,reformierakond,ORG
56890,tuntum,
56891,Ignar Fjuk,PER
56892,pilt,
56893,tõrjuma,
56894,väide,
56895,kohta,
56896,lahkuma,
56897,erakond,
56898,ei,
56899,see,
56900,kommentaar,
56901,.,
56902,tundmatu,
56903,sooviv,
56904,poliitik,
56905,soovima,
56906,Fjuk,PER
56907,Reformierakond,ORG
56908,minema,
56909,sest,
56910,ei,
56911,kultuuriminister,
56912,.,
56913,see,
56914,ei,
56915,tõde,
56916,”,
56917,Fjuk,PER
56918,kohta,
56919,Fjuk,PER
56920,kinnitama,
56921,",",
56922,tema,
56923,mingi,
56924,ei,
56925,.,
56926,mina,
56927,suhtes,
56928,kohale,
56929,mina,
56930,mitu,
56931,Reformierakond,ORG
56932,liige,
56933,",",
56934,sõnama,
56935,Fjuk,PER
56936,kes,
56937,Reformierakond,ORG
56938,Mõõdukas,ORG
56939,Isamaaliit,ORG
56940,.,
56941,kinnitama,
56942,et,
56943,iga,
56944,asuma,
56945,Reformierakond,ORG
56946,liige,
56947,Riigikogu,ORG
56948,kümme,
56949,kolmikliit,
56950,loomisplaan,
56951,saama,
56952,tee,
56953,Riigikogu,ORG
56954,kümme,
56955,Isamaaliit,ORG
56956,Mõõdukas,ORG
56957,Reformierakond,ORG
56958,asendusliige,
56959,Mart Laar,PER
56960,Jüri Mõis,PER
56961,Toivo Jürgenson,PER
56962,Tõnis Lukas,PER
56963,ministrikoht,
56964,Isamaaliit,ORG
56965,parlament,
56966,asendusliige,
56967,Mõõdukas,ORG
56968,Riigikogu,ORG
56969,olema,
56970,ministrikandidaat,
56971,Toomas Hendrik Ilves,PER
56972,Mihkel Pärnoja,PER
56973,Eiki Nestor,PER
56974,Reformierakond,ORG
56975,Riigikogu,ORG
56976,olema,
56977,valitsus,
56978,Siim Kallas,PER
56979,Märt Rask,PER
56980,Toivo Asmer,PER
56981,kes,
56982,riigikogu,ORG
56983,samuti,
56984,asendusliige,
56985,kuna,
56986,Reformierakond,ORG
56987,Riigikogu,ORG
56988,Tartu,LOC
56989,Andrus Ansip,PER
56990,mandaat,
56991,pääsema,
56992,ka,
56993,Neinar Seli,PER
56994,kes,
56995,Tartu linn,LOC
56996,699,
56997,.,
56998,kahtlustama,
56999,Eesti,LOC
57000,.,
57001,Eesti,LOC
57002,vene,
57003,uskuma,
57004,vene riigiduuma,ORG
57005,Juri Kuznetsov,PER
57006,",",
57007,Vene,LOC
57008,rahastama,
57009,riigikogu,ORG
57010,mõjukas,
57011,",",
57012,vene,
57013,",",
57014,saama,
57015,võimalus,
57016,Eesti,LOC
57017,tegema,
57018,“,
57019,ei,
57020,",",
57021,ütlema,
57022,Eestimaa ühendama Rahvapartei,ORG
57023,Viktor Andrejev,PER
57024,pilt,
57025,",",
57026,",",
57027,Kuznetsov,PER
57028,tõenäoliselt,
57029,valimiskampaania,
57030,liider,
57031,kes,
57032,olema,
57033,kahelnud,
57034,s.t,
57035,Isamaaliit,ORG
57036,Mõõdukai,ORG
57037,Reformierakond,ORG
57038,kolmikliit,
57039,olema,
57040,see,
57041,rahastamine,
57042,vene,LOC
57043,poolt,
57044,tagasi,
57045,.,
57046,Horvaatia,LOC
57047,suursaadik,
57048,volikiri,
57049,andma,
57050,täna,
57051,Eesti,LOC
57052,Horvaatia,LOC
57053,suursaadik,
57054,Eesti,LOC
57055,Zeljko Bosnjak,PER
57056,et,
57057,homme,
57058,Lennart,PER
57059,Meri,PER
57060,oma,
57061,.,
57062,kohtuma,
57063,välisminister,
57064,Raul Mälk,PER
57065,välisministeerium,
57066,Alar Streimann,PER
57067,diplomaat,
57068,lõuna,
57069,Epp,ORG
57070,muutuma,
57071,partei,
57072,valimine,
57073,Riigikogu,ORG
57074,koht,
57075,Eesti Pensionär ja Pere Erakond,ORG
57076,Epp,ORG
57077,olema,
57078,tulemus,
57079,ja,
57080,partei,
57081,parandamine,
57082,erakond,
57083,muutmine,
57084,USA Rahvuskaart,ORG
57085,Eesti,LOC
57086,kogemus,
57087,Ameerika Ühendriik Rahvuskaart,ORG
57088,Föderaalne Juurdlusbüroo,ORG
57089,FBI,ORG
57090,spetsialist,
57091,Eesti,LOC
57092,nädal,
57093,seminar,
57094,Rahvuskaart,ORG
57095,Ameerika,LOC
57096,.,
57097,seminar,
57098,olema,
57099,tutvustamine,
57100,idee,
57101,Eesti,LOC
57102,ja,
57103,",",
57104,ütlema,
57105,Richard Schnell,PER
57106,Maryland Rahvuskaart,ORG
57107,.,
57108,Toomas Sav,PER
57109,tegemine,
57110,tuleproov,
57111,Kärt Karpa,PER
57112,tõenäoline,
57113,hinnang,
57114,kolmikliit,
57115,riigikogu,ORG
57116,valimine,
57117,ühtsus,
57118,kas,
57119,olema,
57120,enamus,
57121,53,
57122,.,
57123,esimene,
57124,kogunev,
57125,riigikogu,ORG
57126,ise,
57127,",",
57128,esimees,
57129,välja,
57130,Reformierakond,ORG
57131,Toomas Savi,PER
57132,aseesimees,
57133,Isamaaliit,ORG
57134,Tunne Kelam,PER
57135,tõenäoliselt,
57136,jääv,
57137,Keskerakond,ORG
57138,Siiri Oviir,PER
57139,ühendama Rahvapartei,ORG
57140,Viktor Andrejev,PER
57141,minema,
57142,skeem,
57143,.,
57144,kui,
57145,tahtma,
57146,juhatus,
57147,savi,PER
57148,siis,
57149,olema,
57150,olema,
57151,blokeerima,
57152,see,
57153,.,
57154,näitama,
57155,hääletus,
57156,hääl,
57157,-,
57158,olema,
57159,tõenäoline,
57160,53,
57161,opositsioon,
57162,hääl,
57163,või,
57164,.,
57165,hääletus,
57166,lakmuspaber,
57167,”,
57168,Andrejev,PER
57169,tema,
57170,pidama,
57171,Keskerakond,ORG
57172,aseesimees,
57173,ja,
57174,saama,
57175,.,
57176,Tunne Kelam,PER
57177,aseesimees,
57178,tema,
57179,see,
57180,.,
57181,Savi,PER
57182,neutraalne,
57183,kompetentne,
57184,juhtima,
57185,Riigikogu,ORG
57186,”,
57187,Andrejev,PER
57188,Maarahvas Erakond,ORG
57189,ja,
57190,põllumajandusminister,
57191,Andres Varik,PER
57192,olnud,
57193,optimistlik,
57194,et,
57195,see,
57196,homme,
57197,minema,
57198,“,
57199,hääl,
57200,olema,
57201,tugev,
57202,.,
57203,riigikogu,ORG
57204,valimine,
57205,salaja,
57206,esimees,
57207,valitud,
57208,puhul,
57209,51,
57210,.,
57211,alati,
57212,see,
57213,",",
57214,pidama,
57215,partei,
57216,kinni,
57217,kuid,
57218,asi,
57219,kontrollitav,
57220,võima,
57221,alt,
57222,hüppama,
57223,”,
57224,Varik,PER
57225,samas,
57226,Sav,PER
57227,sõna,
57228,suhtes,
57229,ette,
57230,.,
57231,kuid,
57232,võima,
57233,",",
57234,möönma,
57235,Varik,PER
57236,ka,
57237,Koonderakond,ORG
57238,liige,
57239,Ülo Nugis,PER
57240,saama,
57241,Keskerakond,ORG
57242,Riigikogu,ORG
57243,aseesimees,
57244,",",
57245,tema,
57246,ühtne,
57247,nugis,
57248,tõenäoline,
57249,juhatus,
57250,märkus,
57251,olnud,
57252,“,
57253,Toomas Sav,PER
57254,meeldima,
57255,olema,
57256,tema,
57257,.,
57258,tagamaa,
57259,näitav,
57260,riigiõigus,
57261,suutma,
57262,Savi,PER
57263,omandama,
57264,periood,
57265,riigikogu,ORG
57266,kohta,
57267,rohkem,
57268,sõna,
57269,valitsus,
57270,",",
57271,ütlema,
57272,Nugis,PER
57273,riik,
57274,pettur,
57275,Kai,PER
57276,Kalamees,PER
57277,ei,
57278,Eesti,LOC
57279,saatma,
57280,Nõukogu,LOC
57281,ohvitser,
57282,kes,
57283,Ameerika Ühendriik,LOC
57284,ostma,
57285,Venemaa,LOC
57286,tingimus,
57287,et,
57288,sinna,
57289,asuma,
57290,väga,
57291,USA,LOC
57292,sõlmima,
57293,olema,
57294,Eesti,LOC
57295,ja,
57296,tema,
57297,eest,
57298,korter,
57299,müüma,
57300,ütlema,
57301,elamisluba,
57302,valitsuskomisjon,
57303,Andra Veidemann,PER
57304,pilt,
57305,.,
57306,kehtiv,
57307,alune,
57308,saama,
57309,keelduma,
57310,ebaaus,
57311,isegi,
57312,andmine,
57313,Nn,
57314,olema,
57315,USA,LOC
57316,leping,
57317,kus,
57318,Eesti riik,LOC
57319,kahjuks,
57320,",",
57321,rääkima,
57322,Veidemann,PER
57323,minister,
57324,olema,
57325,probleem,
57326,leidmine,
57327,USA,LOC
57328,Venemaa,LOC
57329,ning,
57330,OSCE,ORG
57331,.,
57332,nädal,
57333,suursaadik,
57334,aru,
57335,.,
57336,USA,LOC
57337,see,
57338,suur,
57339,.,
57340,korter,
57341,olema,
57342,tasuma,
57343,Ameerika,LOC
57344,",",
57345,sõnama,
57346,Veidemann,PER
57347,“,
57348,Vene Föderatsioon,LOC
57349,asi,
57350,tõsiselt,
57351,”,
57352,tahtma,
57353,mootorsõidukiaktsiis,
57354,Raivo,PER
57355,Murde,PER
57356,valitsus,
57357,tõstma,
57358,looma,
57359,paik,
57360,valimine,
57361,kolmikliit,
57362,oluliselt,
57363,mootorsõidukiaktsiis,
57364,vaatama,
57365,ka,
57366,teine,
57367,.,
57368,ja,
57369,kandidaat,
57370,Toivo Jürgenson,PER
57371,eile,
57372,Eesti Päevaleht,ORG
57373,et,
57374,plaanima,
57375,vaatama,
57376,valitsuskoalitsioon,
57377,.,
