,Lemma,Tag
47160,Trygg-Hansa,ORG
47163,Trygg-Hansa Hansa kindlustus,ORG
47165,Eesti kindlustus,ORG
47169,Hansa kindlustus,ORG
47170,Trygg-Hansa,ORG
47175,Leedu,LOC
47178,Trygg-Hansa,ORG
47183,Eesti,LOC
47184,Leedu,LOC
47185,Balti kindlustusselts,ORG
47186,Bico,ORG
47188,Bico,ORG
47189,Jaan Marks,PER
47190,Hansa kindlustus,ORG
47191,Leedu,LOC
47207,Leedu,LOC
47214,Marks,PER
47222,Bico,ORG
47223,Leedu,LOC
47227,Marks,PER
47231,Eesti,LOC
47233,Leedu,LOC
47235,Seesam,ORG
47236,Seesam,ORG
47237,Taivo Saare,PER
47239,Seesam,ORG
47243,Ameerika,LOC
47244,American International Group,ORG
47245,AIG,ORG
47247,Soome,LOC
47249,Pohjola,ORG
47250,Leedu,LOC
47253,Seesam,ORG
47254,Läti,LOC
47256,Famlat,ORG
47258,Famlat,ORG
47260,AIG,ORG
47261,Pohjala,ORG
47262,Seesam,ORG
47263,AIG,ORG
47265,Pohjola,ORG
47270,Tiina,PER
47271,Jõgeda,PER
47273,Eesti televisioon,ORG
47274,Lennart Meri,PER
47275,Arnold Rüütel,PER
47286,Kadriorg,ORG
47295,ETV,ORG
47297,Lennart,PER
47298,Arnold,PER
47325,Lennart,PER
47338,Arnold,PER
47346,Arnold,PER
47351,eesti,LOC
47354,Arnold Rüütel,PER
47356,Lennart Meri,PER
47363,Arnold,PER
47367,Moskva,LOC
47390,Lennart,PER
47397,Arnold,PER
47404,Lennart,PER
47405,Lennart,PER
47412,Arnold,PER
47420,Arnold,PER
47423,Lennart,PER
47428,Arnold,PER
47435,Lennart,PER
47458,Arnold,PER
47461,Lennart,PER
47462,Toompea,ORG
47464,Lennart,PER
47469,Arnold,PER
47473,Rüütel,PER
47476,Savisaar,PER
47479,Melnitšuk,PER
47503,Tallinn,LOC
47509,Eesti,LOC
47511,Lennart,PER
47512,Arnold,PER
47518,CIA,ORG
47521,Eesti,LOC
47523,USA,LOC
47524,Georg Bush,PER
47526,Kadriorg,ORG
47527,Toompea,ORG
47531,Savisaar,PER
47532,Meri,PER
47539,Arnold,PER
47542,Rüütel,PER
47543,Lippmaa,PER
47545,Ameerika,LOC
47550,Ida-Virumaa,LOC
47555,Georg Bush,PER
47558,Lennart,PER
47559,Arnold,PER
47570,Lennart,PER
47572,USA,LOC
47574,Kamtšatka,LOC
47578,Arnold,PER
47580,Bush,PER
47583,USA,LOC
47585,Eesti,LOC
47587,Rüütel,PER
47592,Meri,PER
47604,Rüütel,PER
47608,Rüütel,PER
47612,USA riigidepartemang,ORG
47615,Rüütel,PER
47619,Lennart,PER
47621,Arnold,PER
47624,Toompea,ORG
47628,Arnold,PER
47630,Kadriorg,LOC
47632,Lennart,PER
47638,Arnold,PER
47644,Rüütel,PER
47646,Eesti,LOC
47650,EE,ORG
47666,Edgar Savisaar,PER
47674,Savisaar,PER
47677,Savisaar,PER
47684,Savisaar,PER
47689,Tiit Made,PER
47691,Indrek Kannik,PER
47694,Savisaar,PER
47702,savisaar,PER
47706,Siim Kallas,PER
47710,Lennart Meri,PER
47714,Kallas,PER
47722,Savisaar,PER
47723,Toompea,ORG
47727,Isamaaliit,ORG
47735,isamaaliit,ORG
47742,Lennart Meri,PER
47743,Arnold Rüütel,PER
47752,Savisaar,PER
47755,keskerakond,ORG
47763,keskerakond,ORG
47764,Eesti,LOC
47778,Savisaar,PER
47791,Savisaar,PER
47796,Rüütel,PER
47803,Savisaar,PER
47808,Mart,PER
47809,Laar,PER
47810,Eesti Ekspress,ORG
47852,Eesti,LOC
47863,Eesti,LOC
47867,Euroopa,LOC
47904,Francis Fukuyama,PER
47907,Lääs,LOC
47913,Nõukogu impeerium,LOC
47952,Tallinn,LOC
47956,Delhi,LOC
47957,Los Angeles,LOC
47964,Kapa-Kohila,LOC
47980,Euroopa Liit,LOC
48020,Inglismaa,LOC
48066,Eesti,LOC
48137,Eesti,LOC
48158,Eesti,LOC
48163,Tallinn,LOC
48209,Eesti,LOC
48236,Jakob Hurt,PER
48250,Kalev Kesküla,PER
48254,Kalev Kesküla,PER
48288,Sõnumileht,ORG
48336,Kivirähk,PER
48355,EE,ORG
48362,Juhan Kivirähk,PER
48369,Kalev Kesküla,PER
48383,Martti Soosaar,PER
48384,Tallinn,LOC
48389,Enn Tarto,PER
48390,Sõnumileht,ORG
48394,Eesti kaitsepolitsei,ORG
48397,Nikita Hruštšov,PER
48398,KGB,ORG
48402,Hruštšov,PER
48403,Brezhnev,PER
48405,KGB,ORG
48419,Eesti,LOC
48421,kapo,ORG
48439,Vahur Glaase,PER
48440,Riigikogu,ORG
48450,Eesti,LOC
48452,Vene Rahvuslik Ühtsus,ORG
48453,VRÜ,ORG
48455,Aleksandr Denissov,PER
48456,Denissov,PER
48457,ERKL,ORG
48463,Eesti kaitsepolitsei,ORG
48466,Krasnodar grupp,PER
48467,Gorbatšov,PER
48468,Denissov,PER
48469,Eesti,LOC
48474,Tallinn ja Ida-Virumaa kriminaaljälitus,ORG
48479,Denissov,PER
48483,VRÜ,ORG
48484,Narva,LOC
48490,Denissov,PER
48491,Eesti Vabariik,LOC
48496,Eesti,LOC
48504,EV,LOC
48511,Eesti riik,LOC
48524,Kaitsepolitsei Amet,ORG
48537,Eesti riik,LOC
48547,Terje Madisson,PER
48557,kapo,ORG
48563,Pärnu,LOC
48569,Karl=ke,PER
48575,Euroopa,LOC
48576,Tiit Madisson,PER
48577,Tallinn Keskvangla,ORG
48590,Eesti,LOC
48598,Arne Lokk,PER
48604,Eesti Vabariik,LOC
48622,Maie Kiive,PER
48624,USA,LOC
48628,EE,ORG
48629,Hansapank,ORG
48630,Jüri ja Tiina Mõis,PER
48635,Eesti,LOC
48643,Baltimaa,LOC
48646,Hansaleht,ORG
48651,Jüri,PER
48653,Tiina,PER
48659,Charles,PER
48661,Diana,PER
48665,Hansapank,ORG
48675,Kerttu Olmann,PER
48680,Kristina,PER
48683,Martina,PER
48694,Tiina,PER
48714,Kerttu Olmann,PER
48723,Jüri Mõis,PER
48725,Hansapank,ORG
48728,Tiina Mõis,PER
48745,Tiina Mõis,PER
48746,Kerttu,PER
48747,Jüri,PER
48749,Atlanta,LOC
48751,Tiina,PER
48754,Brasiilia,LOC
48755,Rio,LOC
48756,de Janeiro,LOC
48759,Jüri,PER
48763,Tiina,PER
48764,Jüri,PER
48765,Tallinn tehnikaülikool,ORG
48767,Tšehhoslovakkia,LOC
48779,Maive Ottas,PER
48800,EE,ORG
48820,Jüri,PER
48823,Tiina,PER
48829,Maire Aunaste,PER
48830,Kroonika,ORG
48853,Jüri,PER
48854,Kerttu,PER
48865,Eesti Ekspress,ORG
48873,Tiina Mõis,PER
48876,Kaubaleht,ORG
48882,Jüri,PER
48885,Jüri,PER
48886,Kerttu,PER
48893,Pärnu,LOC
48896,Hansapank,ORG
48897,Kääriku,LOC
48900,Hansapank,ORG
48905,Kerttu Olmann,PER
48929,Jüri,PER
48931,Hansapank,ORG
48932,Tiina,PER
48939,Kerttu Olmann,PER
48950,Tallinn tehnikaülikool majandusteaduskond,ORG
48951,Kerttu,PER
48953,Tartu ülikool,ORG
48960,Hansapank,ORG
48963,Kerttu,PER
48966,Tallinn 37. keskkool,ORG
48983,Kerttu,PER
48984,Valeri Kirss,PER
48995,Jaan Künnap,PER
49010,Hansapank,ORG
49011,Kerttu,PER
49017,Gerd Müller,PER
49019,Hansapank,ORG
49021,Gerd Müller,PER
49027,Hansaleht,ORG
49029,Kerttu,PER
49031,Mõis,PER
49039,Tiina Mõis,PER
49048,Tiina,PER
49061,Hansapank,ORG
49062,Tiina Mõis,PER
49111,Rootsi,LOC
49112,Mihkel,PER
49113,Kärmas,PER
49114,Saaremaa,LOC
49116,Tõnis Palts,PER
49118,Rootsi,LOC
49120,Telia,ORG
49123,Telia,ORG
49128,Eesti,LOC
49130,Jim Carrey,PER
49139,Eesti,LOC
49152,Rootsi,LOC
49157,eesti,LOC
49159,Telia/Starman,ORG
49160,Peeter Kern,PER
49161,Levicom,ORG
49162,Tõnis Palts,PER
49163,Palts,PER
49167,Kern,PER
49172,Telia,ORG
49176,Palts,PER
49182,Kern,PER
49191,Eesti Kaabeltelevisioon Ettevõte Liit,ORG
49194,Palts,PER
49195,Palts,PER
49196,Palts,PER
49197,Palts,PER
49199,Kern,PER
49201,Palts,PER
49204,Starman,ORG
49206,Eesti Kaabeltelevisioon Operaator Liit,ORG
49207,Telia,ORG
49210,Eesti Kaabeltelevisoon Ettevõte Liit,ORG
49214,Telia,ORG
49218,Telia,ORG
49219,Eesti riik,LOC
49221,Rootsi,LOC
49225,Telia,ORG
49232,Eesti Telefon,ORG
49236,Euroopa Liit,LOC
49241,Palts,PER
49247,Kern,PER
49248,Levicom,ORG
49260,Palts,PER
49266,Kern,PER
49269,Eesti,LOC
49273,Palts,PER
49291,Eesti Telefon,ORG
49299,Telia,ORG
49303,Tallinn,LOC
49306,Starman,ORG
49311,Tallinn,LOC
49314,Telia,ORG
49316,Levicom,ORG
49317,Tallinn Kaabeltelevisioon,ORG
49320,Iisrael,LOC
49323,Õismägi,LOC
49331,Tallinn Kaabeltelevisioon,ORG
49332,Palts,PER
49342,Palts,PER
49349,Palts,PER
49352,Telia,ORG
49354,Telia,ORG
49355,Starman,ORG
49356,Eesti Telefon,ORG
49368,Palts,PER
49371,Telia,ORG
49373,Eesti Telefon,ORG
49377,Telia,ORG
49378,Eesti Telefon,ORG
49381,Palts,PER
49389,Starman,ORG
49392,Eesti Telefon,ORG
49400,Eesti,LOC
49401,Euroopa Liit,LOC
49404,Telia,ORG
49407,Palts,PER
49411,Starman,ORG
49412,Eesti sideministeerium,ORG
49415,Telia,ORG
49419,Eesti Telekom,ORG
49420,Toomas Sõmera,PER
49428,Palts,PER
49436,Sõmera,PER
49439,Telia,ORG
49441,Eesti Telefon,ORG
49443,Soome Tele,ORG
49445,Telia,ORG
49447,Eesti Telekom,ORG
49462,Sõmera,PER
49472,Sõmera,PER
49484,Eesti Telefon,ORG
49486,Coopers&Lybrand,ORG
49487,Maailmapank,ORG
49488,EBRD,ORG
49489,Rahvusvaheline Elekterside Liit,ORG
49493,Sõmera,PER
49496,Telia,ORG
49498,AS Eesti Telefon,ORG
49499,AS Eesti Mobiiltelefon,ORG
49501,AS Telemedia Eesti,ORG
49513,Eesti Telefon,ORG
49514,Eesti Mobiiltelefon,ORG
49521,Sõmera,PER
49524,Sõmera,PER
49530,Eesti Telefon,ORG
49537,Sõmera,PER
49557,Sõmera,PER
49565,Eesti Telefon,ORG
49570,Eesti Telefon,ORG
49575,Palts,PER
49581,Helen,PER
49582,Urbanik,PER
49583,Eesti,LOC
49586,Eesti Tööstus ja Tööandja Keskliit,ORG
49596,Eesti Tööstus ja Tööandja Keskliit,ORG
49597,ETTK,ORG
49606,ETTK,ORG
49607,Viljar Veskiväli,PER
49642,Veskiväli,PER
49644,ETTK,ORG
49666,Veskiväli,PER
49671,Tallinn Masinatehas,ORG
49679,ETTK,ORG
49684,Veskiväli,PER
49698,ETTK,ORG
49708,Baltika,ORG
49709,Meelis Milder,PER
49720,Pärnits,PER
49725,Erastamisagentuur,ORG
49786,Toomas Vilosius,PER
49795,Riigikogu,ORG
49800,Veskiväli,PER
49806,Paul Varul,PER
49828,Kinnisvarafirma Liit,ORG
49830,Indrek Saul,PER
49848,Eesti Kaubandus-Tööstuskoda,ORG
49849,EKTK,ORG
49859,Rahvuslik Koostöö,ORG
49895,ETTK,ORG
49899,Koonderakond,ORG
49908,ETTK,ORG
49913,Norma,ORG
49915,Jüri Käo,PER
49916,Veskiväli,PER
49925,Tiit Vähi,PER
49927,Eesti,LOC
49931,Eesti,LOC
49939,ETTK,ORG
49946,Eesti,LOC
49953,Heido Vitsur,PER
49963,Veskiväli,PER
49996,Vähi,PER
50020,Veskiväli,PER
50041,Eesti Tööstus ja Tööandja,ORG
50042,Keskliit,ORG
50050,ETTK,ORG
50052,Elmar Kruusma,PER
50053,ETTK,ORG
50056,Viljar,PER
50057,Veskiväli,PER
50064,Eesti Masinatööstus,ORG
50065,Liit,ORG
50066,Eesti Toiduaine Liit,ORG
50068,Eesti Piimaliit,ORG
50069,Eesti Kalaliit,ORG
50070,Eesti Lihaliit,ORG
50071,Eesti Õlletootja Liit,ORG
50072,Eesti Leivaliit,ORG
50073,Eesti Keemiatööstus,ORG
50074,Liit,ORG
50075,Eesti,ORG
50076,Puutööliit,ORG
50077,“ Eesti Mets,ORG
50078,”,ORG
50079,Eesti Paberitööstus,ORG
50080,Liit,ORG
50081,Eesti elektrotehnika ja Elektroonikatööstus,ORG
50082,Liit,ORG
50083,Tallinn Direktor,ORG
50084,Klubi,ORG
50085,ETK Tööstusjuht,ORG
50086,Klubi,ORG
50088,Eesti Autoettevõte,ORG
50089,Liit,ORG
50090,Eesti Laevaomanik,ORG
50091,Liit,ORG
50092,Eestimaa Põllumajandustootja,ORG
50093,Keskliit,ORG
50095,Lea,PER
50096,Larin,PER
50122,Nigeeria,LOC
50123,Ginea-Bissau,LOC
50124,Narva,LOC
50131,Ivangorod,LOC
50157,Jugoslaavia,LOC
50158,Michael,PER
50310,Nigeeria,LOC
50569,Krister,PER
50570,Kivi,PER
50571,Eesti Rahvuslik Sõltumatus Partei,ORG
50576,Eve Pärnaste,PER
50633,Richard Pärnaste,PER
50644,Pärnaste,PER
50648,Musting,PER
50697,Tartu ülikool,ORG
50706,Ameerika,LOC
50734,KGB,ORG
50736,Eve Pärnaste,PER
50764,Lagle Parek,PER
50777,Ivolga,PER
50778,Ulan-Ude,LOC
50781,Parek,PER
50793,Moskva,LOC
50825,KGB,ORG
50843,Lartsev,PER
50848,Eve,PER
50864,Hirvepark,LOC
50874,Aegviidu,LOC
50953,Tiit Madisson,PER
50968,Tiit Madisson,PER
50981,Madisson,PER
50992,Eesti,LOC
51044,SE&JS,ORG
51171,Kostabi,PER
51172,Pärnu,LOC
51287,Vesta,PER
51288,Reest,PER
51289,Brasiilia,LOC
51290,Gerda Mitt,PER
51293,Eesti,LOC
51321,Lõuna-Brasiilia,LOC
51322,Curitiba,LOC
51324,Euroopa,LOC
51325,Ameerika,LOC
51326,Aasia,LOC
51329,Eesti,LOC
51336,Venemaa,LOC
51337,Peterburi,LOC
51340,Gerda,PER
51341,Brasiilia,LOC
51355,Rio de Janeiro,LOC
51386,Gerda,PER
51389,Gerda,PER
51423,Gerda,PER
51461,Gerda,PER
51477,Gerda,PER
51495,Gerda,PER
51505,Brasiilia,LOC
51511,Sao Paulo,LOC
51512,Eesti,LOC
51513,Aksella Luts,PER
51520,Gerda,PER
51524,Gerda,PER
51555,Jeesus,PER
51559,Brasiilia,LOC
51574,Ülo,PER
51575,Jalakas,PER
51582,Riia,LOC
51584,Tallinn,LOC
51587,Pärnu,LOC
51666,Jakob Karu,PER
51702,Eesti,LOC
51853,Riik Turismiamet,ORG
51908,Pärnu,LOC
51909,vanalinn,LOC
51922,Eesti,ORG
51923,Ekspress,ORG
51939,Tsui Hark,PER
51947,prantsuse,LOC
51949,Bernadette,PER
51951,Jacques Chirac,PER
51966,Postimees Statoil,ORG
51974,Arnold Rüütel,PER
51977,Linnar Priimägi,PER
51980,Claudia Schiffer,PER
51981,Kroonika,ORG
51984,Venemaa,LOC
51997,Puhh,PER
52001,Brasiilia,LOC
52002,Julian Carlo Fagotti,PER
52017,Olari Elts,PER
52019,Schönberg,PER
52020,Strauss,PER
52021,Adams,PER
52032,sead Connery,PER
52037,James Bond,PER
52039,Patarei vangla,ORG
52045,Jemeljan,PER
52046,Pugatšov,PER
52048,Erki Nool,PER
52051,Eesti,LOC
52064,Miki-Hiir,PER
52065,Gröönimaa,LOC
52067,Lennart Meri,PER
52072,Eesti Vabariik,LOC
52087,Eesti,ORG
52088,Ekspress,ORG
52323,Uraan,LOC
52324,Merkuur,LOC
52594,Jupiter,LOC
52743,Merkuur,LOC
52797,Barbie,PER
52800,Kadi Liik,PER
52803,Barbie,PER
52812,Barbie,PER
52856,Bahama Beach,LOC
52869,Nõukogu,LOC
53053,Barbie,PER
53106,Tiia Toomet,PER
53158,Eesti,LOC
53175,Tiia Toomet,PER
53287,Tiia Toomet,PER
53317,Tartu mänguasjamuuseum,ORG
53356,Lee,PER
53357,Taal,PER
53358,Edzard Schaper,PER
53362,looming Raamatukogu,ORG
53364,Perioodika,ORG
53365,Tallinn,LOC
53369,Schaper,PER
53373,Baltimaa,LOC
53378,Schaper,PER
53396,Eesti,LOC
53397,Leedu,LOC
53398,Saksa,LOC
53399,Hiiumaa,LOC
53414,Edzard Schaper,PER
53421,Liina Lukas,PER
53433,Schaper,PER
53443,Edzard Schaper,PER
53445,Paldiski,LOC
53446,Hiiumaa,LOC
53447,Kostroma,LOC
53448,Peterburi,LOC
53449,Kretinga,LOC
53450,Jenisseisk,LOC
53455,Liina Lukas,PER
53489,Schaper,PER
53499,Mare,PER
53500,Tralla,PER
53517,Elke Vesper Maria,PER
53541,Elke Vesper,PER
53555,Henri de Toulouse-Lautrec,PER
53556,Auguste Renoir,PER
53590,Kunstiakadeemia,ORG
53593,Maria,PER
53631,Inglismaa,LOC
53645,Prantsusmaa,LOC
53693,Maria-Suzanne,PER
53704,Henri,PER
53721,Maria,PER
53741,Maria,PER
53752,Maria,PER
53777,Pariis,LOC
53779,Tallinn,LOC
53817,Maria,PER
53844,Volkonski,PER
53845,Kadi,PER
53846,Herkül,PER
53853,Volkonski,PER
53854,Bunin,PER
53857,Heli Vahing,PER
53858,Valentina Kremen,PER
53860,Made Sõlg,PER
53862,Margus Kits,PER
53863,Viktor Vassiljev,PER
53868,Vanemuine,ORG
53874,Volkonski,PER
53880,Bunin,PER
53888,Heli Vahing,PER
53889,Valentina Kremen,PER
53941,Belinski,PER
53975,Volkonski,PER
53976,Bunin,PER
53989,Moskva,LOC
53994,Heli Vahingu,PER
53995,Valentina Kremen,PER
53996,Volkonski,PER
54047,Bunin,PER
54112,Vanemuine,ORG
54115,Volkonski,PER
54137,Tõnu,PER
54139,Tiina,PER
54140,Jõgeda,PER
54141,esi,ORG
54143,Tõnu Õnnepalu,PER
54144,Hiiumaa,LOC
54200,Vilde,PER
54213,Eduard,PER
54217,Tõnu,PER
54223,Õnnepalu,PER
54230,Joonas,PER
54241,Õnnepalu,PER
54243,Hiiumaa,LOC
54255,Joonatan,PER
54270,Tõnu,PER
54295,Kärdla,LOC
54298,Hiiumaa,LOC
54339,Õnnepalu,PER
54357,Tõnu,PER
54365,Ada,PER
54369,Vogue,ORG
54370,Turgenev,PER
54381,Õnnepalu,PER
54391,Tõnu,PER
54396,Vogue,ORG
54398,Tallinn,LOC
54410,Aino Kallas,PER
54413,Kassari,LOC
54414,London,LOC
54418,Tõnu,PER
54437,Tõnu,PER
54441,Kärdla,LOC
54458,Tõnu,PER
54480,Tõnu,PER
54486,Õnnepalu,PER
54502,Rootsi,LOC
54518,Bosnia,LOC
54521,Aafrika,LOC
54523,MTV,ORG
54524,VIVA,ORG
54528,Eesti,LOC
54532,Tallinn,LOC
54542,Tallinn,LOC
54550,Kõpu poolsaar,LOC
54558,Tallinn,LOC
54560,Kales küla,LOC
54578,Erki-Sven Tüür,PER
54579,Riho Sibul,PER
54583,Tõnu,PER
54588,Õnnepalu,PER
54601,Harry,PER
54602,Liivrand,PER
54612,Mare Tralla,PER
54631,Tralla,PER
54655,Eesti,LOC
54667,Mati Karmin,PER
54682,Tralla,PER
54702,Tralla,PER
54710,Tralla,PER
54730,Tralla,PER
54743,Tralla,PER
54769,Tralla,PER
54797,Tralla,PER
54827,Tallinn,LOC
54837,Eesti,LOC
54841,Euroopa liit,LOC
54844,Endel Lippmaa,PER
54851,Lennart Meri,PER
54858,Eesti,LOC
54859,Euroopa liit,LOC
54870,Endel Lippmaa,PER
54880,Eesti,LOC
54896,Eesti,LOC
54898,EL,LOC
54904,Eesti,LOC
54909,EL,LOC
54916,Ida-Euroopa,LOC
54927,balti,LOC
54931,Lippmaa,PER
54935,balti riik,LOC
54937,Euroopa liit,LOC
54943,Eesti,LOC
54944,Läti,LOC
54945,Leedu,LOC
54946,Brüssel,LOC
54949,EL,LOC
54953,Eesti,LOC
54962,Lippmaa,PER
54967,Läti välisministeerium,ORG
54968,Martinsh Virsis,PER
54972,Eesti valitsus,ORG
54974,balti riik,LOC
54979,Eesti,LOC
54986,Euroopa,LOC
54999,Euroopa liit,LOC
55004,Pindi Invest,ORG
55005,Rein Kilk,PER
55007,äripäev,ORG
55014,Läti,LOC
55017,Riia,LOC
55018,Läti seim,ORG
55022,isamaa ja vabadus,ORG
55023,rahvus=lik iseseisvusliiku=mine,ORG
55024,LRIL,ORG
55026,roheline partei,ORG
55028,taluliit,ORG
55029,kristlik demokraat liit,ORG
55030,LKDL,ORG
55032,Latgale demokraat=lik partei,ORG
55033,LDP,ORG
55040,Läti seim,ORG
55049,rahvus=lik iseseisvusliiku=mine,ORG
55050,taluliit,ORG
55052,isamaa ja vabadus,ORG
55053,Maris Grinbalts,PER
55054,BNS,ORG
55060,Läti tee,ORG
55061,Grinbalts,PER
55070,Läti tee,ORG
55076,BNS,ORG
55077,Sri Lanka,LOC
55080,Colombo,LOC
55081,Sri Lanka,LOC
55088,Jaffna poolsaar,LOC
55091,Tamil tiiger,ORG
55093,Sri Lanka,LOC
55099,Mullaitivu,LOC
55101,Jaffna,LOC
55109,Sarath Munasinghe,PER
55111,Achchuveli regioon,LOC
55119,"Ponnalaikadduwani , Navakkeri ja Puthur West piirkond",LOC
55125,tamil tiiger,ORG
55128,Achchuveli piirkond,LOC
55132,Chavakachcheri,LOC
55134,Jaffna,LOC
55144,Reuter/BNS,ORG
55145,Euroopa liit,LOC
55153,Euroopa,LOC
55156,Euroopa liit,LOC
55163,Euroopa,LOC
55169,Hispaania Vahemeri,LOC
55195,Saksamaa,LOC
55196,Theo Waigel,PER
55205,Itaalia,LOC
55216,Waigel,PER
55220,Saksa,LOC
55224,Euroopa,LOC
55233,Euroopa Liit,LOC
55258,Euroopa,LOC
55262,Euroopa Liit,LOC
55268,Euroopa,LOC
55280,Euroopa Liit,LOC
55284,Saksamaa,LOC
55292,Euroopa,LOC
55311,Saksamaa,LOC
55332,Waigel,PER
55352,Euroopa,LOC
55356,Euroopa Liit,LOC
55358,Madriid,LOC
55360,Valencia,LOC
55363,Euroopa,LOC
55365,Valencia,LOC
55386,Euroopa,LOC
55407,Prantsusmaa,LOC
55408,Saksamaa,LOC
55418,Euroopa Liit Madriid,LOC
55432,Euroopa Liit,LOC
55433,Prantsusmaa,LOC
55435,Jacques Chirac,PER
55442,Prantsusmaa,LOC
55451,Prantsusmaa,LOC
55452,Saksamaa,LOC
55453,Mare kirss,PER
55454,Prantsusmaa,LOC
55456,Pariis,LOC
55457,Prantsusmaa,LOC
55465,Prantsusmaa,LOC
55470,Prantsuse,LOC
55471,Alain Juppe,PER
55473,Herve de Charette,PER
55479,Prantsusmaa,LOC
55487,Prantsuse,LOC
55495,de Charette,PER
55502,Vaikne ookean,LOC
55505,Jaapan,LOC
55506,Austraalia,LOC
55507,Uus-Meremaa,LOC
55509,Vaikne ookean lõunaosa foorum,ORG
55513,Prantsusmaa,LOC
55517,Uus-Meremaa,LOC
55518,Wellington,LOC
55520,Prantsuse,LOC
55522,Austraalia,LOC
55523,Gareth Evans,PER
55524,ÜRO,ORG
55526,Prantsuse,LOC
55543,Evans,PER
55544,ÜRO peaassamblee,ORG
55548,USA,LOC
55549,Venemaa,LOC
55553,valge maja,ORG
55557,Washington,LOC
55565,Euroopa,LOC
55568,valge maja,ORG
55569,Mike McCurry,PER
55572,Bill Clinton,PER
55573,Prantsuse,LOC
55574,Jacques Chirac,PER
55575,Washington,LOC
55580,Greenpeace,ORG
55581,Clinton Chirac,PER
55589,Uus-Meremaa,LOC
55590,Austraalia,LOC
55592,Suurbritannia,LOC
55596,London,LOC
55599,Reuter/BNS,ORG
55600,Iisrael,LOC
55602,Hain,PER
55603,Rebas,PER
55606,Iisrael,LOC
55610,Andrus Öövel,PER
55612,Aleksander Einseln,PER
55621,Toompea,ORG
55640,Eesti ekspress,ORG
55659,Tel Aviv,LOC
55660,Tallinn,LOC
55697,Mart Laar,PER
55703,TAAS,ORG
55713,Einseln,PER
55716,Einseln,PER
55717,riigikogu,ORG
55729,Einseln,PER
55775,Jeltsin,PER
55776,Kozõrev,PER
55777,Gratshov,PER
55778,Hasbulatov,PER
55787,Eesti vabariik,LOC
55790,Rumeenia,LOC
55802,Iisrael,LOC
55804,Eesti,LOC
55810,Vene,LOC
55837,USA,LOC
55852,NATO,ORG
55862,Ülo Kaevats,PER
55863,Eesti entsüklopeedia,ORG
55869,Jaan Manitski,PER
55871,EV,LOC
55881,kaitsejõud peastaap,ORG
55882,Ants Laaneots,PER
55893,Rootsi,LOC
55897,Saksamaa,LOC
55915,Iisrael,LOC
55965,Iisrael riik,LOC
55975,Helsingi,LOC
55976,Tallinn,LOC
55986,Eesti vabariik,LOC
56029,Eesti vabariik,LOC
56037,TAAS,ORG
56047,Eesti,LOC
56049,Strasbourg,LOC
56050,Riivo Sinijärv,PER
56056,Strasbourg,LOC
56076,Eesti päevaleht,ORG
56079,Strasbourg,LOC
56086,Indrek Treufeldt,PER
56097,Euroopa nõukogu parlamentaarne assamblee,ORG
56098,Eesti,LOC
56100,Andra Veidemann,PER
56103,Lennart Meri,PER
56109,Strasbourg,LOC
56111,Veidemann,PER
56112,Eesti päevaleht,ORG
56113,Eesti,LOC
56116,Strasbourg,LOC
56124,Veidemann,PER
56126,Eesti,LOC
56139,Euroopa nõukogu,ORG
56140,Taani,LOC
56142,Eesti,LOC
56147,Eesti,LOC
56158,Veidemann,PER
56160,Kadriorg,ORG
56179,Strasbourg,LOC
56184,Eesti,LOC
56186,Euroopa nõukogu,ORG
56188,Tõnu Miller,PER
56189,Aili Sandre,PER
56190,Eesti,LOC
56191,Venemaa,LOC
56194,Eesti,LOC
56195,Venemaa,LOC
56199,Riivo Sinijärv,PER
56201,Moskva,LOC
56202,Komsomolskaja Pravda,ORG
56203,Venemaa,LOC
56206,Vene,LOC
56210,NATO,ORG
56211,Balti riik,LOC
56214,Venemaa,LOC
56216,Eesti,LOC
56217,Läti,LOC
56218,Leedu,LOC
56220,NATO,ORG
56225,Venemaa,LOC
56231,Vene kaitseuuring instituut,ORG
56232,Shurikov,PER
56239,Sinijärv,PER
56244,Vene,LOC
56251,Eesti,LOC
56253,Venemaa,LOC
56261,Sinijärv,PER
56263,Venemaa,LOC
56265,Venemaa,LOC
56268,Sinijärv,PER
56271,Eesti,LOC
56272,NATO,ORG
56276,NATO,ORG
56283,NATO,ORG
56285,Eesti,LOC
56289,Endel Lippmaa,PER
56292,Venemaa,LOC
56293,Eesti,LOC
56294,Euroopa Liit,LOC
56295,NATO,ORG
56301,Eesti,LOC
56302,NATO,ORG
56304,Lippmaa,PER
56306,NATO,ORG
56312,Venemaa,LOC
56314,NATO,ORG
56317,Euroopa,LOC
56319,Leedu,LOC
56321,Albinas Janushka,PER
56323,Venemaa,LOC
56326,Balti riik,LOC
56328,NATO,ORG
56330,Lääne-Euroopa,LOC
56331,NATO,ORG
56332,Venemaa,LOC
56335,Baltimaad,LOC
56337,Lääne-Euroopa Venemaa,LOC
56340,Balti riik,LOC
56345,Janushka,PER
56346,BNS,ORG
56347,riigikogu,ORG
56349,Eino Tamm,PER
56350,Balti riik,LOC
56351,Vene kindralstaap,LOC
56360,Venemaa,LOC
56363,Tamm,PER
56364,BNS,ORG
56368,Vene,LOC
56374,Vene,LOC
56379,Tamm,PER
56384,Venemaa,LOC
56386,NSV Liit,LOC
56391,Venemaa,LOC
56393,Baltikum,LOC
56395,Tamm,PER
